PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days,Item_Category_ID,Product_Quality_ID
PO_11867,SUPP_0106,11-12-2023,18-12-2023,7,18-12-2023,Delivered,2143,825,86.84,79.12,18,Yes,,Kochi,Packaging,Urgent,43.4,3509,176,2154,0,0.021818182,Medium Quality,1,0,3,1
PO_11868,SUPP_0005,04-09-2022,17-09-2022,13,18-09-2022,Delivered,4060,4847,25.9,25.27,92,Yes,Customs,Palakkad,Raw_Materials,Critical,41.2,630,199,5380,1,0.018980813,Medium Quality,1,1,1,1
PO_11869,SUPP_0065,30-07-2023,04-08-2023,5,04-08-2023,Delivered,259,443,76.6,71.9,6,Yes,,Baypur,Components,Urgent,33.9,3772,173,2186,0,0.013544018,Medium Quality,1,0,2,1
PO_11870,SUPP_0049,01-05-2023,22-05-2023,21,22-05-2023,Delivered,3059,2438,21.6,19.95,45,Yes,,Kochi,MRO,Urgent,11.7,3802,178,3400,0,0.018457752,Medium Quality,1,0,0,1
PO_11871,SUPP_0009,16-01-2022,08-02-2022,23,10-02-2022,Delivered,1381,2002,16.98,15.98,36,No,Weather,Kochi,Raw_Materials,Normal,33.2,3404,98,2474,2,0.017982018,Low Quality,0,2,1,2
PO_11872,SUPP_0125,08-08-2023,28-08-2023,20,28-08-2023,Delivered,886,1501,42.61,42.76,26,Yes,,Baypur,Raw_Materials,Urgent,20.6,4864,163,2635,0,0.017321785,Medium Quality,1,0,1,1
PO_11873,SUPP_0148,10-12-2022,06-01-2023,27,09-01-2023,Delivered,2445,2950,33.05,34.6,64,Yes,Logistics,Baypur,Packaging,Urgent,24.3,4500,150,3291,3,0.021694915,Medium Quality,1,3,3,1
PO_11874,SUPP_0047,01-09-2023,10-09-2023,9,,Cancelled,1014,0,56.76,53.3,0,Yes,,Aluva,Packaging,Urgent,43.8,2481,124,3663,,0,High Quality,2,0,3,0
PO_11875,SUPP_0066,19-10-2022,25-10-2022,6,28-10-2022,Delivered,3013,3273,20.4,20.69,72,Yes,Supplier_Issue,Baypur,Raw_Materials,Critical,6,3897,142,3794,3,0.021998167,Medium Quality,1,3,1,1
PO_11876,SUPP_0100,15-03-2023,24-03-2023,9,24-03-2023,Delivered,359,1861,19.59,17.98,27,Yes,,Aluva,Raw_Materials,Critical,44,1199,165,2190,0,0.014508329,Medium Quality,1,0,1,1
PO_11877,SUPP_0085,28-10-2022,10-11-2022,13,10-11-2022,Delivered,2656,1996,20.53,19.93,38,Yes,,Baypur,Raw_Materials,Normal,6.3,4291,117,4848,0,0.019038076,Medium Quality,1,0,1,1
PO_11878,SUPP_0022,15-12-2023,28-12-2023,13,28-12-2023,Delivered,1066,2753,100.05,91.74,49,Yes,,Aluva,MRO,Urgent,16.2,661,63,5934,0,0.017798765,Medium Quality,1,0,0,1
PO_11879,SUPP_0091,22-03-2023,27-03-2023,5,27-03-2023,Delivered,4184,1330,70.27,64.53,30,No,,Kochi,Packaging,Normal,30.3,2193,87,4277,0,0.022556391,Low Quality,0,0,3,2
PO_11880,SUPP_0122,18-12-2022,07-01-2023,20,07-01-2023,Delivered,2742,1859,88.87,86.01,33,Yes,,Kochi,Components,Normal,32.9,504,152,3219,0,0.017751479,Medium Quality,1,0,2,1
PO_11881,SUPP_0129,08-01-2022,30-01-2022,22,04-02-2022,Delivered,1007,2752,65.99,62.54,48,Yes,Logistics,Muvattupuzha,MRO,Normal,46,1869,166,3853,5,0.01744186,Medium Quality,1,5,0,1
PO_11882,SUPP_0107,10-03-2022,27-03-2022,17,27-03-2022,Delivered,1314,1660,56.1,54.46,37,Yes,,Palakkad,MRO,Critical,16.5,3037,179,2784,0,0.022289157,Medium Quality,1,0,0,1
PO_11883,SUPP_0115,29-07-2022,16-08-2022,18,18-08-2022,Delivered,1755,228,97.25,94.92,3,Yes,Customs,Palakkad,Raw_Materials,Urgent,44.7,1666,141,5425,2,0.013157895,Medium Quality,1,2,1,1
PO_11884,SUPP_0119,17-08-2023,31-08-2023,14,31-08-2023,Delivered,5053,2487,72.54,66.68,44,Yes,,Kochi,Packaging,Critical,45.1,2215,119,5854,0,0.017691998,Medium Quality,1,0,3,1
PO_11885,SUPP_0073,15-12-2023,30-12-2023,15,30-12-2023,Delivered,3113,4076,78.79,76.77,77,Yes,,Palakkad,Components,Urgent,13.4,762,193,4393,0,0.01889107,Medium Quality,1,0,2,1
PO_11886,SUPP_0150,08-07-2022,29-07-2022,21,,Cancelled,309,0,93.82,90.05,0,Yes,,Baypur,Raw_Materials,Normal,29.7,4880,190,2011,,0,High Quality,2,0,1,0
PO_11887,SUPP_0081,22-11-2023,18-12-2023,26,,Cancelled,4043,0,26.36,26.68,0,Yes,,Muvattupuzha,Raw_Materials,Normal,12,2148,153,5923,,0,High Quality,2,0,1,0
PO_11888,SUPP_0105,30-12-2023,08-01-2024,9,10-01-2024,Delivered,477,2253,62.76,65.77,51,Yes,Raw_Material_Shortage,Kothamanglam,MRO,Critical,23.1,4514,135,3686,2,0.022636485,Medium Quality,1,2,0,1
PO_11889,SUPP_0059,16-06-2022,25-06-2022,9,25-06-2022,Delivered,3909,4384,20.87,20.79,83,Yes,,Aluva,Packaging,Urgent,31.4,1354,178,5474,0,0.018932482,Medium Quality,1,0,3,1
PO_11890,SUPP_0072,11-06-2023,20-06-2023,9,20-06-2023,Delivered,836,966,14.42,14.45,15,Yes,,Muvattupuzha,Raw_Materials,Critical,22.6,2302,91,3634,0,0.01552795,Medium Quality,1,0,1,1
PO_11891,SUPP_0125,04-04-2022,17-04-2022,13,17-04-2022,Delivered,1554,1037,34.39,34,12,Yes,,Baypur,Raw_Materials,Critical,47.5,4864,163,2635,0,0.011571842,Medium Quality,1,0,1,1
PO_11892,SUPP_0012,24-02-2022,06-03-2022,10,06-03-2022,Delivered,1806,1654,53.97,51.76,31,Yes,,Kochi,MRO,Normal,29.1,1767,113,3528,0,0.018742443,Medium Quality,1,0,0,1
PO_11893,SUPP_0114,14-01-2022,21-01-2022,7,21-01-2022,Delivered,1043,441,86.47,81.71,10,Yes,,Palakkad,Raw_Materials,Urgent,37.1,4995,191,2971,0,0.022675737,Medium Quality,1,0,1,1
PO_11894,SUPP_0143,16-04-2022,14-05-2022,28,,Cancelled,1845,0,38.13,40.1,0,Yes,,Aluva,Raw_Materials,Normal,5,4230,145,4816,,0,High Quality,2,0,1,0
PO_11895,SUPP_0073,14-10-2023,21-10-2023,7,21-10-2023,Delivered,4298,2058,18.71,19.4,40,Yes,,Palakkad,Components,Critical,34,762,193,4393,0,0.019436346,Medium Quality,1,0,2,1
PO_11896,SUPP_0087,05-04-2023,10-04-2023,5,10-04-2023,Delivered,332,1459,44.96,42.56,36,Yes,,Aluva,Packaging,Urgent,6.6,4487,177,3415,0,0.024674435,Medium Quality,1,0,3,1
PO_11897,SUPP_0020,03-09-2022,10-09-2022,7,10-09-2022,Delivered,3555,1675,100.79,98.16,38,No,,Aluva,Components,Normal,9.9,3573,183,4613,0,0.022686567,Low Quality,0,0,2,2
PO_11898,SUPP_0070,03-08-2023,25-08-2023,22,25-08-2023,Delivered,1426,2843,83.86,85.95,60,Yes,,Aluva,Components,Urgent,2.3,3476,177,4598,0,0.021104467,Medium Quality,1,0,2,1
PO_11899,SUPP_0144,16-10-2022,31-10-2022,15,31-10-2022,Delivered,954,170,67.59,70.83,3,Yes,,Kochi,Raw_Materials,Normal,10.7,1515,118,2515,0,0.017647059,Medium Quality,1,0,1,1
PO_11900,SUPP_0074,27-06-2022,10-07-2022,13,10-07-2022,Delivered,2761,625,40.53,37.64,14,Yes,,Baypur,Packaging,Critical,18.6,1123,109,2880,0,0.0224,Medium Quality,1,0,3,1
PO_11901,SUPP_0063,17-11-2022,05-12-2022,18,05-12-2022,Delivered,1416,1927,31.23,30.89,45,Yes,,Muvattupuzha,MRO,Critical,2.5,3431,147,2197,0,0.023352361,Medium Quality,1,0,0,1
PO_11902,SUPP_0090,03-06-2022,13-06-2022,10,18-06-2022,Delivered,4372,1644,106.94,97.58,37,Yes,Supplier_Issue,Kothamanglam,MRO,Normal,1.5,3946,71,4797,5,0.022506083,Medium Quality,1,5,0,1
PO_11903,SUPP_0055,10-05-2023,07-06-2023,28,07-06-2023,Delivered,3126,1628,36.56,34.91,31,Yes,,Baypur,MRO,Normal,9.4,3804,162,3853,0,0.019041769,Medium Quality,1,0,0,1
PO_11904,SUPP_0137,29-04-2023,19-05-2023,20,19-05-2023,Delivered,2768,4178,108.61,99.43,82,Yes,,Kothamanglam,Packaging,Critical,30.6,3856,118,5118,0,0.019626616,Medium Quality,1,0,3,1
PO_11905,SUPP_0092,20-02-2023,20-03-2023,28,20-03-2023,Delivered,1786,160,50.51,50.42,4,Yes,,Palakkad,Components,Critical,16.1,3936,100,4485,0,0.025,Medium Quality,1,0,2,1
PO_11906,SUPP_0126,11-08-2023,06-09-2023,26,07-09-2023,Delivered,353,613,29.22,28.49,14,Yes,Supplier_Issue,Aluva,Raw_Materials,Normal,41.3,2193,196,2656,1,0.022838499,Medium Quality,1,1,1,1
PO_11907,SUPP_0054,19-02-2022,02-03-2022,11,02-03-2022,Delivered,1388,2623,44.43,43.99,50,Yes,,Palakkad,MRO,Normal,26.4,4243,145,3495,0,0.019062143,Medium Quality,1,0,0,1
PO_11908,SUPP_0107,30-11-2022,05-12-2022,5,,Cancelled,751,0,69.24,64.94,0,Yes,,Palakkad,MRO,Urgent,47.1,3037,179,2784,,0,High Quality,2,0,0,0
PO_11909,SUPP_0071,15-10-2023,24-10-2023,9,24-10-2023,Delivered,600,1814,67.68,68.1,35,Yes,,Muvattupuzha,Packaging,Urgent,16.1,2885,153,2640,0,0.019294377,Medium Quality,1,0,3,1
PO_11910,SUPP_0121,09-04-2022,24-04-2022,15,24-04-2022,Delivered,2363,4605,77.06,73.9,96,Yes,,Kochi,MRO,Normal,32.3,3624,109,5051,0,0.020846906,Medium Quality,1,0,0,1
PO_11911,SUPP_0088,15-06-2023,02-07-2023,17,02-07-2023,Delivered,287,2622,13.32,13.72,60,Yes,,Kochi,MRO,Critical,18.5,1718,194,2639,0,0.022883295,Medium Quality,1,0,0,1
PO_11912,SUPP_0034,08-03-2022,04-04-2022,27,04-04-2022,Delivered,4726,3262,49,48.76,72,Yes,,Kochi,Components,Critical,39.5,1304,148,4731,0,0.022072348,Medium Quality,1,0,2,1
PO_11913,SUPP_0120,08-02-2022,16-02-2022,8,16-02-2022,Delivered,3510,3352,67.52,62.1,60,Yes,,Baypur,MRO,Critical,30.9,2991,150,5040,0,0.017899761,Medium Quality,1,0,0,1
PO_11914,SUPP_0134,01-09-2023,16-09-2023,15,16-09-2023,Delivered,1091,4033,54.09,56.57,66,No,,Muvattupuzha,Components,Urgent,46,3843,118,4837,0,0.016364989,Low Quality,0,0,2,2
PO_11915,SUPP_0019,03-01-2022,11-01-2022,8,11-01-2022,Delivered,146,4392,84.88,87.63,88,Yes,,Aluva,MRO,Urgent,15.3,3652,99,5943,0,0.02003643,Medium Quality,1,0,0,1
PO_11916,SUPP_0148,04-05-2022,27-05-2022,23,27-05-2022,Delivered,1475,1582,99.24,95.93,33,Yes,,Baypur,Packaging,Normal,45.3,4500,150,3291,0,0.020859671,Medium Quality,1,0,3,1
PO_11917,SUPP_0107,03-05-2022,16-05-2022,13,16-05-2022,Delivered,286,1966,64.6,58.99,39,No,,Palakkad,MRO,Normal,10.2,3037,179,2784,0,0.019837233,Low Quality,0,0,0,2
PO_11918,SUPP_0077,15-02-2023,13-03-2023,26,13-03-2023,Delivered,1695,321,36.03,35.69,6,Yes,,Palakkad,Packaging,Urgent,13.9,4590,58,5304,0,0.018691589,Medium Quality,1,0,3,1
PO_11919,SUPP_0066,26-01-2023,17-02-2023,22,17-02-2023,Delivered,3587,232,16.48,16.23,3,Yes,,Baypur,Raw_Materials,Critical,3.9,3897,142,3794,0,0.012931034,Medium Quality,1,0,1,1
PO_11920,SUPP_0021,16-04-2022,24-04-2022,8,24-04-2022,Delivered,947,2753,88.45,90.46,59,Yes,,Kothamanglam,Components,Critical,3.8,4343,103,3500,0,0.021431166,Medium Quality,1,0,2,1
PO_11921,SUPP_0130,04-09-2022,27-09-2022,23,02-10-2022,Delivered,3121,2050,16.12,15.15,45,Yes,Logistics,Kochi,MRO,Critical,40.4,3338,176,5464,5,0.02195122,Medium Quality,1,5,0,1
PO_11922,SUPP_0118,07-01-2023,24-01-2023,17,24-01-2023,Delivered,3202,1233,87.09,79.83,18,Yes,,Aluva,Packaging,Urgent,47.8,1648,199,4361,0,0.01459854,Medium Quality,1,0,3,1
PO_11923,SUPP_0045,06-11-2022,27-11-2022,21,,Cancelled,2640,0,13.35,13.95,0,Yes,,Aluva,Components,Urgent,46,3560,183,2795,,0,High Quality,2,0,2,0
PO_11924,SUPP_0055,18-11-2023,02-12-2023,14,02-12-2023,Delivered,1270,1429,47.87,44.64,28,Yes,,Baypur,MRO,Critical,10.9,3804,162,3853,0,0.019594122,Medium Quality,1,0,0,1
PO_11925,SUPP_0140,30-10-2023,22-11-2023,23,22-11-2023,Delivered,4833,4781,21.9,22.49,98,Yes,,Aluva,Raw_Materials,Urgent,29.2,2135,82,5325,0,0.020497804,Medium Quality,1,0,1,1
PO_11926,SUPP_0048,04-09-2022,16-09-2022,12,17-09-2022,Delivered,1076,3226,31.08,31.49,71,Yes,Weather,Baypur,Components,Critical,10,2029,141,3496,1,0.022008679,Medium Quality,1,1,2,1
PO_11927,SUPP_0124,27-10-2022,01-11-2022,5,01-11-2022,Delivered,258,4108,22.98,22.65,82,Yes,,Aluva,MRO,Critical,4.4,4642,148,4870,0,0.019961052,Medium Quality,1,0,0,1
PO_11928,SUPP_0127,15-04-2023,23-04-2023,8,23-04-2023,Delivered,3468,187,20.37,20.42,3,Yes,,Aluva,Packaging,Normal,18.1,619,112,3810,0,0.016042781,Medium Quality,1,0,3,1
PO_11929,SUPP_0015,26-04-2023,01-05-2023,5,01-05-2023,Delivered,1888,2534,32.05,31.35,45,Yes,,Palakkad,MRO,Critical,27.5,1100,109,4061,0,0.017758485,Medium Quality,1,0,0,1
PO_11930,SUPP_0144,04-05-2022,25-05-2022,21,28-05-2022,Delivered,2320,844,31.27,28.5,17,Yes,Raw_Material_Shortage,Kochi,Raw_Materials,Urgent,8.3,1515,118,2515,3,0.02014218,Medium Quality,1,3,1,1
PO_11931,SUPP_0063,26-06-2022,06-07-2022,10,06-07-2022,Delivered,1430,2118,22.08,22.53,36,Yes,,Muvattupuzha,MRO,Urgent,9.3,3431,147,2197,0,0.016997167,Medium Quality,1,0,0,1
PO_11932,SUPP_0025,10-06-2022,16-06-2022,6,16-06-2022,Delivered,678,2464,92.6,91.25,57,No,,Baypur,Components,Normal,44.3,4493,173,2492,0,0.023133117,Low Quality,0,0,2,2
PO_11933,SUPP_0143,01-02-2022,12-02-2022,11,12-02-2022,Delivered,1239,3810,26.3,26.03,79,Yes,,Aluva,Raw_Materials,Critical,3.1,4230,145,4816,0,0.020734908,Medium Quality,1,0,1,1
PO_11934,SUPP_0042,19-06-2022,18-07-2022,29,18-07-2022,Delivered,1346,1818,49.14,45.62,33,Yes,,Palakkad,Packaging,Urgent,21.9,2178,78,3059,0,0.018151815,Medium Quality,1,0,3,1
PO_11935,SUPP_0124,09-08-2023,19-08-2023,10,20-08-2023,Delivered,353,4035,43.99,40.88,88,Yes,Supplier_Issue,Aluva,MRO,Normal,23,4642,148,4870,1,0.02180917,Medium Quality,1,1,0,1
PO_11936,SUPP_0105,13-11-2023,02-12-2023,19,,Cancelled,2159,0,35.09,31.96,0,Yes,,Kothamanglam,MRO,Urgent,16.1,4514,135,3686,,0,High Quality,2,0,0,0
PO_11937,SUPP_0106,20-01-2022,29-01-2022,9,,Cancelled,841,0,69.15,67.4,0,Yes,,Kochi,Packaging,Normal,10.9,3509,176,2154,,0,High Quality,2,0,3,0
PO_11938,SUPP_0139,17-03-2023,11-04-2023,25,11-04-2023,Delivered,1890,304,91.36,93.82,8,Yes,,Palakkad,Components,Urgent,44.7,2979,134,2550,0,0.026315789,Medium Quality,1,0,2,1
PO_11939,SUPP_0053,17-07-2023,14-08-2023,28,14-08-2023,Delivered,2386,3779,89.29,90.15,77,Yes,,Palakkad,Components,Normal,27.5,1163,108,5445,0,0.020375761,Medium Quality,1,0,2,1
PO_11940,SUPP_0147,25-10-2023,21-11-2023,27,21-11-2023,Delivered,824,2372,102.16,97.91,35,Yes,,Muvattupuzha,Raw_Materials,Urgent,36.3,2431,173,3568,0,0.014755481,Medium Quality,1,0,1,1
PO_11941,SUPP_0118,06-03-2022,30-03-2022,24,30-03-2022,Delivered,1648,3001,50.86,52.54,43,Yes,,Aluva,Packaging,Urgent,37.3,1648,199,4361,0,0.014328557,Medium Quality,1,0,3,1
PO_11942,SUPP_0079,17-02-2023,14-03-2023,25,14-03-2023,Delivered,874,671,67.3,69.47,10,Yes,,Kochi,Raw_Materials,Critical,35,2755,180,2403,0,0.01490313,Medium Quality,1,0,1,1
PO_11943,SUPP_0136,17-05-2022,05-06-2022,19,05-06-2022,Delivered,1048,1399,36.98,37.5,32,Yes,,Kochi,Packaging,Normal,4.3,2179,135,4744,0,0.022873481,Medium Quality,1,0,3,1
PO_11944,SUPP_0001,15-01-2022,05-02-2022,21,05-02-2022,Delivered,970,2599,33.32,32.34,49,Yes,,Palakkad,Raw_Materials,Normal,37.3,1360,64,3130,0,0.018853405,Medium Quality,1,0,1,1
PO_11945,SUPP_0121,10-01-2022,28-01-2022,18,28-01-2022,Delivered,3714,3109,47.05,45.13,56,Yes,,Kochi,MRO,Critical,32.8,3624,109,5051,0,0.018012223,Medium Quality,1,0,0,1
PO_11946,SUPP_0006,03-04-2023,26-04-2023,23,26-04-2023,Delivered,2273,1728,28.29,26.33,28,Yes,,Baypur,MRO,Normal,39.7,1269,137,3515,0,0.016203704,Medium Quality,1,0,0,1
PO_11947,SUPP_0063,15-05-2023,30-05-2023,15,30-05-2023,Delivered,930,2029,42.98,45.18,40,Yes,,Muvattupuzha,MRO,Critical,12.2,3431,147,2197,0,0.019714145,Medium Quality,1,0,0,1
PO_11948,SUPP_0016,25-06-2023,08-07-2023,13,08-07-2023,Delivered,4532,4591,13.87,14.48,92,Yes,,Kothamanglam,Components,Critical,17.1,741,58,5417,0,0.020039207,Medium Quality,1,0,2,1
PO_11949,SUPP_0132,03-03-2023,17-03-2023,14,24-03-2023,Delivered,2768,722,20.7,21.53,20,Yes,Weather,Muvattupuzha,Raw_Materials,Critical,1.1,1012,83,3119,7,0.027700831,Medium Quality,1,7,1,1
PO_11950,SUPP_0058,18-06-2022,17-07-2022,29,17-07-2022,Delivered,1057,1673,35.24,36.6,35,Yes,,Aluva,Raw_Materials,Normal,48,3652,162,2001,0,0.020920502,Medium Quality,1,0,1,1
PO_11951,SUPP_0128,25-12-2023,23-01-2024,29,23-01-2024,Delivered,969,2063,29.96,28.53,32,Yes,,Kochi,MRO,Normal,16.1,4175,107,3974,0,0.015511391,Medium Quality,1,0,0,1
PO_11952,SUPP_0147,12-06-2023,05-07-2023,23,05-07-2023,Delivered,488,1731,21.5,20.64,35,Yes,,Muvattupuzha,Raw_Materials,Normal,42.1,2431,173,3568,0,0.020219526,Medium Quality,1,0,1,1
PO_11953,SUPP_0070,01-06-2023,13-06-2023,12,13-06-2023,Delivered,2866,766,84.75,86.51,11,Yes,,Aluva,Components,Urgent,12.5,3476,177,4598,0,0.014360313,Medium Quality,1,0,2,1
PO_11954,SUPP_0040,20-11-2023,18-12-2023,28,21-12-2023,Delivered,3009,210,63.99,58.56,3,Yes,Weather,Kochi,MRO,Urgent,14.3,3290,101,3020,3,0.014285714,Medium Quality,1,3,0,1
PO_11955,SUPP_0078,08-07-2023,23-07-2023,15,26-07-2023,Delivered,4858,3581,34.2,31.14,76,Yes,Weather,Kochi,Components,Urgent,36.8,3670,196,4863,3,0.021223122,Medium Quality,1,3,2,1
PO_11956,SUPP_0046,23-09-2023,04-10-2023,11,04-10-2023,Delivered,4448,1219,60.94,59.19,21,Yes,,Muvattupuzha,Components,Urgent,38.2,4127,133,5869,0,0.017227235,Medium Quality,1,0,2,1
PO_11957,SUPP_0089,02-03-2022,23-03-2022,21,23-03-2022,Delivered,2326,1563,41.83,38.86,46,Yes,,Baypur,Packaging,Urgent,42.7,3604,164,2469,0,0.029430582,Medium Quality,1,0,3,1
PO_11958,SUPP_0074,21-11-2023,09-12-2023,18,09-12-2023,Delivered,2636,2106,33.59,32.67,35,Yes,,Baypur,Packaging,Urgent,32.5,1123,109,2880,0,0.016619183,Medium Quality,1,0,3,1
PO_11959,SUPP_0088,09-02-2023,03-03-2023,22,03-03-2023,Delivered,1439,866,33.14,33.9,19,Yes,,Kochi,MRO,Urgent,38.6,1718,194,2639,0,0.021939954,Medium Quality,1,0,0,1
PO_11960,SUPP_0114,17-05-2022,04-06-2022,18,04-06-2022,Delivered,878,1183,59.08,58.33,28,Yes,,Palakkad,Raw_Materials,Urgent,27.5,4995,191,2971,0,0.023668639,Medium Quality,1,0,1,1
PO_11961,SUPP_0121,09-02-2023,21-02-2023,12,21-02-2023,Delivered,4252,2075,64.72,60.46,49,Yes,,Kochi,MRO,Urgent,41.5,3624,109,5051,0,0.023614458,Medium Quality,1,0,0,1
PO_11962,SUPP_0071,02-04-2022,26-04-2022,24,26-04-2022,Delivered,2079,630,74.91,70.52,13,Yes,,Muvattupuzha,Packaging,Critical,18.8,2885,153,2640,0,0.020634921,Medium Quality,1,0,3,1
PO_11963,SUPP_0131,14-06-2022,07-07-2022,23,07-07-2022,Delivered,1615,2485,26.31,25.28,40,Yes,,Aluva,Packaging,Critical,28.2,2431,178,3081,0,0.016096579,Medium Quality,1,0,3,1
PO_11964,SUPP_0027,03-04-2023,01-05-2023,28,,Cancelled,189,0,43.48,40.42,0,Yes,,Baypur,Packaging,Critical,20.6,3068,137,3152,,0,High Quality,2,0,3,0
PO_11965,SUPP_0070,26-05-2023,18-06-2023,23,18-06-2023,Delivered,3085,235,64.81,60.79,6,Yes,,Aluva,Components,Urgent,13.7,3476,177,4598,0,0.025531915,Medium Quality,1,0,2,1
PO_11966,SUPP_0148,25-12-2022,22-01-2023,28,,Cancelled,616,0,36.68,38.31,0,Yes,,Baypur,Packaging,Normal,20.3,4500,150,3291,,0,High Quality,2,0,3,0
PO_11967,SUPP_0011,18-07-2022,07-08-2022,20,,Cancelled,3863,0,59.03,61.64,0,Yes,,Palakkad,MRO,Urgent,37.7,3234,100,3899,,0,High Quality,2,0,0,0
PO_11968,SUPP_0086,16-05-2022,10-06-2022,25,10-06-2022,Delivered,2673,1237,76.89,71.32,20,Yes,,Aluva,MRO,Normal,31.4,4993,70,2815,0,0.016168149,Medium Quality,1,0,0,1
PO_11969,SUPP_0016,10-07-2022,27-07-2022,17,27-07-2022,Delivered,5377,3529,51.4,52.15,71,Yes,,Kothamanglam,Components,Urgent,33.8,741,58,5417,0,0.020119014,Medium Quality,1,0,2,1
PO_11970,SUPP_0046,11-02-2023,19-02-2023,8,22-02-2023,Delivered,5114,2543,89.04,81.5,47,Yes,Supplier_Issue,Muvattupuzha,Components,Normal,14.7,4127,133,5869,3,0.018482108,Medium Quality,1,3,2,1
PO_11971,SUPP_0015,10-08-2022,29-08-2022,19,01-09-2022,Delivered,2060,304,102.72,97.96,0,No,Raw_Material_Shortage,Palakkad,MRO,Critical,33.8,1100,109,4061,3,0,Low Quality,0,3,0,2
PO_11972,SUPP_0100,11-11-2023,23-11-2023,12,23-11-2023,Delivered,1172,2060,36.24,34.67,44,Yes,,Aluva,Raw_Materials,Urgent,23.7,1199,165,2190,0,0.021359223,Medium Quality,1,0,1,1
PO_11973,SUPP_0089,25-06-2022,04-07-2022,9,04-07-2022,Delivered,1505,381,29.82,31.14,11,Yes,,Baypur,Packaging,Urgent,42.6,3604,164,2469,0,0.028871391,Medium Quality,1,0,3,1
PO_11974,SUPP_0114,17-08-2022,28-08-2022,11,28-08-2022,Delivered,1564,718,52.26,48.88,17,Yes,,Palakkad,Raw_Materials,Normal,42.6,4995,191,2971,0,0.02367688,Medium Quality,1,0,1,1
PO_11975,SUPP_0003,19-09-2023,29-09-2023,10,29-09-2023,Delivered,1209,2120,105.25,99.46,36,No,,Kochi,Packaging,Critical,39.9,966,124,3482,0,0.016981132,Low Quality,0,0,3,2
PO_11976,SUPP_0009,18-04-2023,06-05-2023,18,06-05-2023,Delivered,316,1211,71.67,71.26,26,Yes,,Kochi,Raw_Materials,Urgent,14.2,3404,98,2474,0,0.02146986,Medium Quality,1,0,1,1
PO_11977,SUPP_0011,26-01-2023,15-02-2023,20,15-02-2023,Delivered,2857,2394,64.63,62.18,56,Yes,,Palakkad,MRO,Normal,41.3,3234,100,3899,0,0.023391813,Medium Quality,1,0,0,1
PO_11978,SUPP_0086,30-03-2022,12-04-2022,13,17-04-2022,Delivered,2229,2455,81.1,79.8,45,Yes,Weather,Aluva,MRO,Critical,5.7,4993,70,2815,5,0.018329939,Medium Quality,1,5,0,1
PO_11979,SUPP_0088,31-05-2022,24-06-2022,24,24-06-2022,Delivered,2479,763,79.43,73.52,19,Yes,,Kochi,MRO,Critical,41.2,1718,194,2639,0,0.024901704,Medium Quality,1,0,0,1
PO_11980,SUPP_0039,06-10-2022,16-10-2022,10,16-10-2022,Delivered,1380,1624,85.51,89.23,29,Yes,,Baypur,Packaging,Urgent,42.2,1984,112,2863,0,0.017857143,Medium Quality,1,0,3,1
PO_11981,SUPP_0103,06-05-2023,29-05-2023,23,,Cancelled,697,0,91.55,85.35,0,Yes,,Aluva,Components,Urgent,4,1069,116,3895,,0,High Quality,2,0,2,0
PO_11982,SUPP_0032,09-05-2022,26-05-2022,17,28-05-2022,Delivered,1246,942,48.81,46.37,18,Yes,Customs,Muvattupuzha,Components,Critical,42.3,3604,97,2502,2,0.01910828,Medium Quality,1,2,2,1
PO_11983,SUPP_0143,24-07-2022,02-08-2022,9,02-08-2022,Delivered,4050,3848,76.46,71.93,73,Yes,,Aluva,Raw_Materials,Urgent,21.9,4230,145,4816,0,0.018970894,Medium Quality,1,0,1,1
PO_11984,SUPP_0148,31-08-2023,06-09-2023,6,09-09-2023,Delivered,2474,646,81.85,75.91,18,Yes,Logistics,Baypur,Packaging,Normal,19.2,4500,150,3291,3,0.027863777,Medium Quality,1,3,3,1
PO_11985,SUPP_0092,03-08-2022,10-08-2022,7,10-08-2022,Delivered,291,2137,86.21,87.66,52,Yes,,Palakkad,Components,Urgent,9.1,3936,100,4485,0,0.024333177,Medium Quality,1,0,2,1
PO_11986,SUPP_0105,07-09-2023,14-09-2023,7,14-09-2023,Delivered,3420,835,46.97,46.96,17,Yes,,Kothamanglam,MRO,Normal,43.3,4514,135,3686,0,0.020359281,Medium Quality,1,0,0,1
PO_11987,SUPP_0050,20-05-2022,13-06-2022,24,13-06-2022,Delivered,1682,1426,58.72,56.12,28,Yes,,Muvattupuzha,MRO,Urgent,21.5,1806,170,4675,0,0.019635344,Medium Quality,1,0,0,1
PO_11988,SUPP_0112,25-08-2022,20-09-2022,26,20-09-2022,Delivered,1271,1255,25.89,25.44,25,Yes,,Kothamanglam,MRO,Normal,21.8,3450,106,2035,0,0.019920319,Medium Quality,1,0,0,1
